ENSG,ENSG00000204542.2,ENSG00000275877.1,ENSG00000276737.1,ENSG00000231299.1,ENSG00000277644.1,ENSG00000200434.1,ENSG00000275209.1,ENSG00000211642.2,ENSG00000201700.3,ENSG00000252206.1
TCGA-06-0645-01A,0.841321502678,0.0,0.0,0.0,0.0,0.0,0.0,0.628360431422,1.15834119934,0.977350386942
TCGA-76-4927-01A,0.166130304457,0.0,0.0,0.175359765816,0.0,0.0,0.0,0.0864787886215,0.8767988290790001,0.493199341357
TCGA-27-2521-01A,0.0516742727389,0.129185681847,0.0,0.0,0.0,0.0,0.0,0.0537978729885,0.545450656689,0.920447983162
TCGA-12-1597-01B,0.16198786472100002,0.6942337059460001,0.0,0.146560449033,0.0,0.34711685297300005,0.538385322979,0.0,0.0,0.412201262906
TCGA-26-5133-01A,0.07728991668719999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22375701421,0.0
TCGA-06-0211-01A,0.983592445359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50289149042
TCGA-06-0747-01A,4.90559889669,0.0,0.0,0.103562643375,0.0,0.122639972417,0.0,0.0,1.55343965062,2.33015947593
TCGA-76-4928-01B,10.3460680635,0.0,0.0,0.0913878629505,0.335710516961,0.0,0.0,0.0,0.913878629505,0.257028364548
TCGA-19-1390-01A,0.015923659464399997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51274764912,0.56728036842
TCGA-06-0878-01A,0.6970707520909999,0.0,0.0,0.245265634995,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-41-2571-01A,0.273647909489,13.577146278499999,0.0,0.0,1.95892381047,11.8405345452,2.44865476309,0.0,2.6663129642500003,0.7499005211959999
TCGA-06-0168-01A,2.15063888556,0.0,0.0,0.0,0.0,0.0,0.0,2.01511917497,2.2701188236500003,0.0
TCGA-19-0957-02A,0.0190563814114,0.0,0.0,0.0,0.0,0.0,0.0,0.238074244482,1.20690415605,0.67888358778
TCGA-06-0680-11A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57434958285,1.33974212232
TCGA-06-5416-01A,0.334074429571,0.0,0.0,0.0,0.0,0.0,0.0,0.260852636789,2.6447559007700003,1.48767519418
TCGA-14-2554-01A,16.5805625664,0.127281698309,0.0,0.0,0.0,0.127281698309,0.394833023326,0.159014943641,1.6122348452500002,0.302294033484
TCGA-06-5858-01A,0.084607848019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602830917136
TCGA-19-5960-01A,0.0494732241491,0.0,0.0,0.104443473204,0.0,0.0,0.0,0.0,0.26110868300900003,0.587494536771
TCGA-26-5135-01A,0.212167051691,0.17680587640999998,0.0,0.0,0.548459045189,0.0,0.0,0.0736287485322,1.11977055059,0.8398279129449999
TCGA-19-2629-01A,0.047155645631300015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-06-0190-02A,1.14805091206,0.0,0.0,0.0,0.0,0.0,0.834679872291,1.73682017262,0.852069036297,0.0
TCGA-06-0750-01A,0.110019383875,0.0,0.0,0.0,0.42660577421,0.275048459688,2.13302887105,1.2599480126,0.290328929671,3.59282050467
TCGA-12-0618-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90903335052,1.34228907458
TCGA-14-0790-01B,61.1825912307,0.0,0.0,0.0,0.0,0.201612229451,0.0,0.0,0.0,1.91531617978
TCGA-27-1831-01A,2.77125827512,0.188949427849,0.0,0.0,0.586128837409,0.188949427849,0.586128837409,0.07868578913160001,1.19667970971,4.487548911409999
TCGA-06-0744-01A,0.151757364374,0.142272529101,0.189696705467,0.0,30.452128269499998,0.142272529101,0.0,0.0,0.30035311699,3.71686982275
TCGA-16-1045-01B,2.25825157221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62525681333
TCGA-27-2528-01A,1.39840440938,0.134461962441,0.0,0.0,0.417106495734,0.0,0.0,0.0,2.27091314344,1.59673580398
TCGA-28-5216-01A,0.067413638454,0.16853409613499998,0.0,0.142317681181,0.0,0.0,0.0,0.0701840619521,0.0,0.0
TCGA-06-5410-01A,1.3981073798,1.3981073798,0.0,0.19677066826900005,0.0,1.3981073798,0.0,2.86260890002,0.245963335336,0.0
TCGA-06-5411-01A,0.015622629036600003,0.0,0.0,0.0989433172317,0.0,0.0,0.0,0.0,6.67867391314,0.556556159428
TCGA-06-1804-01A,0.150782622122,0.125652185102,0.167536246802,0.106106289641,0.0,0.0,0.0,0.0,0.79579717231,0.8952718188490001
TCGA-28-1753-01A,11.705245764,0.0,0.0,0.2512990616,0.923139409958,0.0,0.0,0.247856608701,0.0,1.4135572215
TCGA-15-1444-01A,0.0304370099256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481919323821,0.8132388589489999
TCGA-19-4065-02A,0.0200136843967,0.0,0.0,0.126753334513,0.0,0.0,0.0,0.0,0.633766672563,1.4259750132700002
TCGA-28-1747-01C,1.72270850455,0.0,0.0,1.2904877328,0.0,0.138928105206,0.0,0.0578549917569,0.293292666545,3.6294967485
TCGA-06-0187-01A,5.7027457670700015,0.0,0.0,0.0,0.0,0.134498720921,0.834441044084,0.0560104262467,1.13576697667,0.0
TCGA-76-4931-01A,0.228316570115,0.0,0.0,0.667386897258,0.0,0.0,0.0,0.0,1.11231149543,0.93851282427
TCGA-32-2616-01A,0.0699426047013,0.0,0.0,0.0,0.0,0.0,0.0,0.174760699966,1.10742457444,0.996682116994
TCGA-06-0211-01B,1.6822700288,0.120162144914,0.0,0.101470255705,0.0,0.0,1.1182436343000002,0.0500401261013,1.26837819632,1.14154037668
TCGA-12-5299-01A,0.566935157957,0.364458315829,0.0,0.102588266678,0.0,0.242972210553,0.0,0.0,1.5388240001700002,0.0
TCGA-06-2557-01A,2.50979395641,0.0,0.0,0.0,0.0,0.0,0.0,5.01683745368,0.529845390797,1.7882281939400002
TCGA-06-0221-02A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56456239833,1.05607961887
TCGA-06-2558-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249372486945,2.21231494494,1.7777530807599995
TCGA-06-0749-01A,0.0,0.0,0.0,0.0,27.0011043638,0.0,0.442641055144,0.178269137277,1.50620914597,1.6944852892200002
TCGA-06-0210-02A,0.0674688838399,0.0,0.0,0.0,0.0,0.0,0.0,0.316087099634,0.801192995599,0.901342120049
TCGA-14-0789-01A,0.245391941995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0596470222499998,0.794735266689
