ENSG,ENSG00000250529.1,ENSG00000211924.1,ENSG00000274182.1,ENSG00000254789.1,ENSG00000264952.1,ENSG00000274172.1,ENSG00000275209.1,ENSG00000239168.1,ENSG00000270460.1,ENSG00000211931.1
TCGA-A3-3319-01A,0.0,0.0,0.0,0.0,0.519592065235,0.207836826094,0.0,0.0,0.127849151698,0.0
TCGA-B0-4713-01A,0.0,0.0,0.0,0.0,0.448324251282,1.4346376041,0.0,0.376013888172,0.147084296951,0.0
TCGA-BP-4176-01A,0.0,0.0,0.0,0.0,0.312548089821,1.25019235928,0.0,0.0,0.410157745633,0.524274215184
TCGA-CJ-4640-01A,0.0,0.0,0.0,0.0,1.83788503963,0.245051338617,0.0,0.0,0.0,0.0
TCGA-CW-6088-11A,1.22257132268,0.0,0.0,6.666700284119999,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-A3-A6NN-01A,0.0,0.0,0.29839120867,0.0,0.0,0.280028672752,0.0,0.0,0.0,0.0
TCGA-BP-4768-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CZ-5454-11A,13.5547549849,0.0,0.166946661538,10.271348473,0.0,0.94003812497,0.0,0.0,0.192752296918,0.0
TCGA-B0-5109-01A,0.0,0.610535051312,7.13625396042,0.203511683771,0.0,4.658852083859999,0.0,0.305267525656,0.0,0.610535051312
TCGA_ID_NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8674610313,0.0
TCGA-CW-5589-11A,32.2398575099,0.0,0.505136313806,1.88855802484,0.0,0.237025501094,0.0,0.0,0.0972028868838,0.0
TCGA-CZ-5457-01A,0.059902654018,0.417386234448,0.0,0.0,0.0,0.0,0.0,0.0,6.57152900987,0.417386234448
TCGA-BP-5196-01A,0.0398136827685,0.0,0.0,0.036988195604300014,1.65379913038,0.0,0.0,0.0,2.5500852206,0.0
TCGA-BP-4330-01A,0.0,6.24264608788,0.0,0.0,0.28627519042,0.0,0.0,0.240101772611,2.2071185028,1.44061063566
TCGA-B0-5400-01A,0.0,0.0,0.0,0.394227406855,0.0,0.256385656207,0.0,0.268791413765,0.0,0.0
TCGA-CZ-4861-01A,0.0,0.0,0.0,0.06460616321219999,0.0,0.231091276105,0.0,0.0,0.0,0.0
TCGA-CJ-4871-01A,0.0,0.0,0.0,0.033925456962,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-MM-A563-01A,0.0,0.0,0.393541962387,0.0,0.923309988678,2.21594397283,0.0,0.0,0.0,0.0
TCGA-B0-5120-01A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-CZ-5458-11A,11.4220722308,0.0,0.16474692677000002,4.99236332284,0.0,0.0,0.0,0.0,0.0317020900095,0.0
TCGA-A3-3346-01A,0.0,0.0,0.0,0.07135515888380001,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-BP-4765-01A,0.0330067355926,0.0,0.0,0.0,0.54841960677,0.219367842708,0.0,0.0,0.0,0.0
TCGA-A3-A6NL-01A,0.0,0.6631311770489999,0.0,0.0,0.395328201702,0.0,0.0,0.0,0.7133366920309999,0.0
TCGA-B0-4699-01A,0.0706888855157,0.0,0.0,0.0218907516436,0.978769184064,0.0,0.0,0.0,0.0,0.0
TCGA-BP-5201-01A,0.0,0.0,0.240220307755,0.0630255431098,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-B0-5693-01A,0.0,0.0,0.0,0.0402322025225,0.359768734096,0.0,0.0,0.0,0.0,0.0
TCGA-BP-4760-01A,0.0,0.0,122.10979978200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-BP-4974-01A,0.0,0.359209172113,0.0,0.0718418344226,0.642431788586,0.0,0.0,0.0,0.0,0.359209172113
TCGA-BP-4969-01A,0.103958763175,0.482905222489,0.490821701546,0.0,0.0,0.0,0.0,0.482905222489,0.0,0.0
TCGA-CJ-6032-01A,0.0,0.0,0.0,0.0,0.0,0.415465185925,0.0,0.0,0.0,0.0
